IMDB ID,Title,Year,Date Published,Genre,Duration,Country,Language,Director,Writer,Production Company,Actors,Avg Rating,# of Ratings,Lifetime_Gross,Lifetime Gross - Adjusted ($),Decade
tt1127221,Not Forgotten,2009,2009-09-11,"Horror, Thriller",96,USA,English,Dror Soref,"Tomás Romero, Dror Soref",Skyline Pictures (II),"Simon Baker, Paz Vega, Michael DeLorenzo, Chloë Grace Moretz, Ken Davitian, Claire Forlani, Gedde Watanabe, Mark Rolston, Melinda Page Hamilton, Benito Martinez, Virginia Pereira, Daniel Escobar, Tomas Sanchez, Zahn McClarnon, Lorri Oliver",4.8,2457,"$53,744.00","$62,905.21",2000-2009
tt1127877,Cold Souls,2009,2009-11-13,"Comedy, Drama",101,"USA, France","English, Russian",Sophie Barthes,Sophie Barthes,Samuel Goldwyn Films,"Paul Giamatti, Armand Schultz, Michael Tucker, Dina Korzun, Ted Koch, Oksana Lada, Natalia Zvereva, Larisa Bell, Anna Dyukova, Charles Techman, Lauren Ambrose, David Strathairn, Laura Heisler, Brienin Bryant, Charlotte Mickie",6.4,9324,"$905,209.00","$1,059,511.02",2000-2009
tt1127896,Taking Woodstock,2009,2009-11-13,"Biography, Comedy, Drama",120,USA,English,Ang Lee,"James Schamus, Elliot Tiber",Focus Features,"Henry Goodman, Edward Hibbert, Imelda Staunton, Demetri Martin, Kevin Chamberlin, Lee Wong, Anthoula Katsimatides, Clark Middleton, Bette Henritze, Sondra James, Jeffrey Dean Morgan, Christina Kirk, Gail Martino, Emile Hirsch, Adam LeFevre",6.7,27531,"$7,460,204.00","$8,731,871.17",2000-2009
tt1129381,Lower Learning,2008,2013-07-06,Comedy,97,USA,English,Mark Lafferty,"Shahin Chandrasoma, Mark Lafferty",Ambush Entertainment,"Jason Biggs, Eva Longoria, Rob Corddry, Monica Potter, Will Sasso, Nat Faxon, Jill Latiano, Kyle Gass, Hayes MacArthur, Zachary Gordon, Ed Helms, Patricia Belcher, Jack Donner, Sandy Martin, Timothy Dowling",3.9,2357,"$2,804.00","$3,270.29",2000-2009
tt1129412,Circle,2010,2010-09-11,"Horror, Thriller",88,USA,English,Michael W. Watkins,Brad Tiemann,Redwire Pictures,"Jason Thompson, Silas Weir Mitchell, Erin Reese, Peter Onorati, Kinsey Packard, Gail O'Grady, Michael DeLuise, Will Stiles, America Olivo, Erin Foster, Ryan Doom, Rita Taggart, James Francis Kelly III, Tally Hunkins, John Stamatakis",3.3,624,"$10,024.00","$11,543.35",2010-2019
tt1129423,Fireproof,2008,2008-09-26,"Drama, Fantasy, Romance",122,USA,English,Alex Kendrick,"Alex Kendrick, Stephen Kendrick",Samuel Goldwyn Films,"Kirk Cameron, Erin Bethea, Ken Bevel, Stephen Dervan, Eric Young, Jason McLeod, Harris Malcom, Phyllis Malcom, Perry Revell, Stephanie Makulinski, Renata Williams, Dwan Williams, Amberly Marquard, Joy Joiner, Danielle Brooks",6.5,20011,"$33,456,317.00","$39,019,964.39",2000-2009
tt1129442,Transporter 3,2008,2008-12-05,"Action, Thriller",104,"France, USA, Ukraine","English, French, Ukrainian, Russian, Hungarian",Olivier Megaton,"Luc Besson, Robert Mark Kamen",EuropaCorp,"Jason Statham, Natalya Rudakova, François Berléand, Robert Knepper, Jeroen Krabbé, Alex Kobold, David Atrakchi, Yann Sundberg, Eriq Ebouaney, David Kammenos, Silvio Simac, Oscar Relier, Timo Dierkes, Igor Koumpan, Paul Barrett",6.1,150049,"$31,715,062.00","$36,989,145.87",2000-2009
tt1129445,Amelia,2009,2009-11-13,"Adventure, Biography, Drama",111,"USA, Canada",English,Mira Nair,"Ronald Bass, Anna Hamilton Phelan",Fox Searchlight Pictures,"Hilary Swank, Richard Gere, Ewan McGregor, Christopher Eccleston, Joe Anderson, Cherry Jones, Mia Wasikowska, Aaron Abrams, Dylan Roberts, Scott Yaphe, Tom Fairfoot, Ryann Shane, William Cuddy, Elizabeth Shepherd, Richard Donat",5.8,11525,"$14,245,415.00","$16,673,689.97",2000-2009
tt1130080,The Informant!,2009,2009-11-20,"Biography, Comedy, Crime",108,USA,"English, German",Steven Soderbergh,"Scott Z. Burns, Kurt Eichenwald",Warner Bros.,"Matt Damon, Lucas McHugh Carroll, Eddie Jemison, Rusty Schwimmer, Craig Ricci Shaynak, Tom Papa, Rick Overton, Melanie Lynskey, Thomas F. Wilson, Scott Bakula, Scott Adsit, Ann Dowd, Allan Havey, Howie Johnson, Joel McHale",6.4,60932,"$33,316,821.00","$38,996,009.88",2000-2009
tt1130091,Solar Flare,2008,2008-06-06,"Action, Drama, Thriller",87,USA,English,Fred Olen Ray,Ernest Fogelberg,Baby Steps Entertainment,"Michelle Clunie, Tracey Gold, Chris Brochu, Kasan Butcher, Ted Monte, Cliff De Young, Michael De La Torre, David Purdham, Paul Rae, Anne Marie Howard, Richard Gabai, Mark Costello, Ricky Lomax, Jordan Tartakow, Eric Pierpoint",2.9,414,"$4,098.00","$4,779.48",2000-2009
tt1130884,Shutter Island,2010,2010-03-12,"Mystery, Thriller",138,USA,"English, German",Martin Scorsese,"Laeta Kalogridis, Dennis Lehane",Paramount Pictures,"Leonardo DiCaprio, Mark Ruffalo, Ben Kingsley, Max von Sydow, Michelle Williams, Emily Mortimer, Patricia Clarkson, Jackie Earle Haley, Ted Levine, John Carroll Lynch, Elias Koteas, Robin Bartlett, Christopher Denham, Nellie Sciutto, Joseph Sikora",8.1,1036325,"$128,012,934.00","$147,416,002.39",2010-2019
tt1130988,JCVD,2008,2008-06-04,"Comedy, Crime, Drama",97,"Belgium, Luxembourg, France","French, English",Mabrouk El Mechri,"Mabrouk El Mechri, Frédéric Benudis",Gaumont,"Jean-Claude Van Damme, Valérie Bodson, Hervé Sogne, Rock Chen, Huifang Wang, John Flanders, Renata Kamara, Mourade Zeguendi, Vincent Lecuyer, Jenny De Chez, Patrick Steltzer, Bernard Eylenbosch, François Damiens, Pascal Lefebvre, Jacky Lambert",7.1,36477,"$470,691.00","$548,964.97",2000-2009
tt1131724,2:22,2017,2017-06-30,Thriller,98,"Australia, USA",English,Paul Currie,"Todd Stein, Todd Stein",Lightstream Entertainment,"Michiel Huisman, Teresa Palmer, Sam Reid, John Waters, Kerry Armstrong, Richard Davies, Maeve Dermody, Remy Hii, Simone Kessell, Mitchell Butel, Barry Quin, Zara Michales, Nancy Denis, Duncan Ragg, Jessica Clarke",5.8,17187,$422.00,$432.31,2010-2019
tt1131734,Jennifer's Body,2009,2009-11-04,"Comedy, Horror",102,USA,"English, Spanish",Karyn Kusama,Diablo Cody,Fox Atomic,"Megan Fox, Amanda Seyfried, Johnny Simmons, Adam Brody, Sal Cortez, Ryan Levine, Juan Riedinger, Colin Askey, Chris Pratt, Juno Rinaldi, Kyle Gallner, Josh Emerson, J.K. Simmons, Amy Sedaris, Cynthia Stevenson",5.2,108560,"$16,204,793.00","$18,967,063.75",2000-2009
tt1132193,(Untitled),2009,2011-06-02,"Comedy, Drama, Music",96,USA,English,Jonathan Parker,"Catherine DiNapoli, Jonathan Parker",Parker Film Company,"Adam Goldberg, Marley Shelton, Eion Bailey, Lucy Punch, Vinnie Jones, Zak Orth, Ptolemy Slocum, Michael Panes, Svetlana Efremova, Marceline Hugot, Janet Carroll, Ben Hammer, David Beach, David Cale, Dean Wareham",6.3,2041,"$230,600.00","$269,908.10",2000-2009
tt1132449,Lay the Favorite,2012,2012-06-22,"Comedy, Drama, Romance",94,"USA, UK, France","English, Spanish",Stephen Frears,"D.V. DeVincentis, Beth Raymer",Emmett/Furla/Oasis Films (EFO Films),"Rebecca Hall, Joel Murray, Hugo Armstrong, Corbin Bernsen, Earl Maddox, Rio Hackford, Jo Newman, Laura Prepon, Bruce Willis, Frank Grillo, Wayne Pére, Adam Kozlowski, Al Brown, Thom Sesma, Rusty Meyers",4.8,10754,"$20,998.00","$22,965.52",2010-2019
tt1132588,Gooby,2009,2009-04-17,"Family, Fantasy",95,Canada,English,Wilson Coneybeare,Wilson Coneybeare,Coneybeare Stories,"Robbie Coltrane, David James Elliott, Ingrid Kavelaars, Eugene Levy, Matthew Knight, Derek Scott, Mary Haney, Len Doncheff, Paula Boudreau, Elle Downs, Ricky Hegarty, Luke Bilyk, Alexander Conti, Christina Bilyk, Tyler Khan",3.2,658,"$3,234.00","$3,785.27",2000-2009
tt1132626,Saw V,2008,2008-10-24,"Horror, Mystery, Thriller",92,"USA, Canada",English,David Hackl,"Patrick Melton, Marcus Dunstan",Twisted Pictures,"Tobin Bell, Costas Mandylor, Scott Patterson, Betsy Russell, Julie Benz, Meagan Good, Mark Rolston, Carlo Rota, Greg Bryk, Laura Gordon, Joris Jarsky, Mike Butters, Al Sapienza, Mike Realba, Jeff Pustil",5.8,108988,"$56,746,769.00","$66,183,522.40",2000-2009
tt1133985,Green Lantern,2011,2011-06-17,"Action, Adventure, Sci-Fi",114,USA,English,Martin Campbell,"Greg Berlanti, Michael Green",Warner Bros.,"Ryan Reynolds, Blake Lively, Peter Sarsgaard, Mark Strong, Tim Robbins, Jay O. Sanders, Taika Waititi, Angela Bassett, Mike Doyle, Nick Jandl, Dylan James, Gattlin Griffith, Jon Tenney, Leanne Cochran, Temuera Morrison",5.5,256439,"$116,601,172.00","$130,165,824.95",2010-2019
tt1133993,Serious Moonlight,2009,2009-12-04,"Comedy, Crime, Romance",81,USA,English,Cheryl Hines,Adrienne Shelly,Night and Day Pictures,"Meg Ryan, Timothy Hutton, Justin Long, Kristen Bell, Derek Carter, Bill Parks, Kimberlee Peterson, Nathan Dean, Andy Ostroy",5.4,7590,"$25,339.00","$29,658.29",2000-2009
tt1134629,The Private Lives of Pippa Lee,2009,2009-07-10,"Comedy, Drama, Romance",98,USA,English,Rebecca Miller,"Rebecca Miller, Rebecca Miller",Grand Army Entertainment,"Robin Wright, Mike Binder, Alan Arkin, Winona Ryder, Ryan McDonald, Cornel West, Maria Bello, Arnie Burton, Tim Guinee, Drew Beasley, Madeline McNulty, Beckett Melville, Zoe Kazan, Billy Wheelan, Shirley Knight",6.4,12439,"$337,356.00","$394,861.74",2000-2009
tt1135084,Takers,2010,2010-10-01,"Action, Crime, Thriller",107,USA,"English, Russian",John Luessenhop,"Peter Allen, Gabriel Casseus",Screen Gems,"Chris Brown, Hayden Christensen, Matt Dillon, Michael Ealy, Idris Elba, Steve Harris, T.I., Jay Hernandez, Johnathon Schaech, Paul Walker, Marianne Jean-Baptiste, Gaius Charles, Gideon Emery, Zulay Henao, Glynn Turman",6.2,54428,"$57,744,720.00","$66,497,153.97",2010-2019
tt1135092,The Limits of Control,2009,2009-09-19,"Crime, Drama, Mystery",116,"USA, Japan","English, Spanish, Arabic, French, Japanese",Jim Jarmusch,Jim Jarmusch,Focus Features,"Isaach De Bankolé, Alex Descas, Jean-François Stévenin, Óscar Jaenada, Luis Tosar, Paz de la Huerta, Tilda Swinton, Yûki Kudô, John Hurt, Gael García Bernal, Hiam Abbass, Bill Murray, Héctor Colomé, María Isasi, Norma Yessenia Paladines",6.3,18544,"$426,688.00","$499,421.28",2000-2009
tt1135487,Duplicity,2009,2009-03-20,"Comedy, Crime, Romance",125,"USA, Germany","English, Spanish, Russian, German",Tony Gilroy,Tony Gilroy,Universal Pictures,"Clive Owen, Julia Roberts, Tom Wilkinson, Paul Giamatti, Dan Daily, Lisa Roberts Gillan, David Shumbris, Rick Worthy, Oleg Stefan, Denis O'Hare, Kathleen Chalfant, Khan Baykal, Tom McCarthy, Wayne Duvall, Fabrizio Brienza",6.1,45685,"$40,572,825.00","$47,488,873.10",2000-2009
tt1135503,Julie & Julia,2009,2009-09-11,"Biography, Drama, Romance",118,USA,"English, French",Nora Ephron,"Nora Ephron, Julie Powell",Columbia Pictures,"Meryl Streep, Amy Adams, Stanley Tucci, Chris Messina, Linda Emond, Helen Carey, Mary Lynn Rajskub, Jane Lynch, Joan Juliet Buck, Crystal McCreary, George Bartenieff, Vanessa Ferlito, Casey Wilson, Jillian Bach, Andrew Garman",7.0,98646,"$94,125,426.00","$110,170,056.20",2000-2009
tt1135525,The Slammin' Salmon,2009,2009-01-17,Comedy,90,USA,English,Kevin Heffernan,"Jay Chandrasekhar, Kevin Heffernan",Broken Lizard Industries,"Kevin Heffernan, Jeff Chase, Carla Gallo, Paul Soter, Michael Yurchak, Nat Faxon, Jolie Martin, Erik Stolhanske, Jay Chandrasekhar, April Bowlby, Cobie Smulders, Steve Lemme, Carrie Clifford, Will Forte, Rosalie Ward",6.4,12660,"$41,587.00","$48,675.92",2000-2009
tt1135985,Sex Drive,2008,2009-01-09,"Comedy, Romance",109,USA,English,Sean Anders,"Sean Anders, John Morris",Summit Entertainment,"Josh Zuckerman, Amanda Crew, Clark Duke, James Marsden, Seth Green, Alice Greczyn, Katrina Bowden, Charlie McDermott, Mark L. Young, Cole Petersen, Dave Sheridan, Michael Cudlitz, Allison Weissman, Andrea Anders, Kim Ostrenko",6.5,80686,"$8,402,485.00","$9,799,783.56",2000-2009
tt1136608,District 9,2009,2009-09-04,"Action, Sci-Fi, Thriller",112,"South Africa, USA, New Zealand, Canada","English, Nyanja, Afrikaans, Zulu, Xhosa, Southern Sotho",Neill Blomkamp,"Neill Blomkamp, Terri Tatchell",TriStar Pictures,"Sharlto Copley, Jason Cope, Nathalie Boltt, Sylvaine Strike, Elizabeth Mkandawie, John Sumner, William Allen Young, Greg Melvill-Smith, Nick Blake, Morena Busa Sesatsa, Themba Nkosi, Mzwandile Nqoba, Barry Strydom, Jed Brophy, Louis Minnaar",7.9,613333,"$115,646,235.00","$135,359,304.61",2000-2009
tt1139328,The Ghost Writer,2010,2010-04-16,"Drama, Mystery, Thriller",128,"France, Germany, UK",English,Roman Polanski,"Robert Harris, Roman Polanski",R.P. Productions,"Ewan McGregor, Jon Bernthal, Tim Preece, Jim Belushi, Timothy Hutton, Anna Botting, Yvonne Tomlinson, Milton Welsh, Alister Mazzotti, Tim Faraday, Kim Cattrall, Kate Copeland, Soogi Kang, Lee Hong Thay, Olivia Williams",7.2,150234,"$15,541,549.00","$17,897,199.55",2010-2019
tt1139592,Jeepers Creepers 3,2017,2017-11-02,"Action, Horror, Mystery",100,USA,English,Victor Salva,"Victor Salva, Victor Salva",Infinity Films,"Stan Shaw, Gabrielle Haugh, Brandon Smith, Meg Foster, Jordan Salloum, Chester Rushing, Jason Bayle, Ryan Moore, Michael Sirow, Joyce Giraud, Michael Papajohn, Cade Burk, Patrick Thomas Cragin, Justin Dwayne Hall, Frankie Smith",4.0,15624,"$2,335,162.00","$2,392,197.80",2010-2019
tt1142433,Post Grad,2009,2010-01-01,"Comedy, Romance",88,USA,English,Vicky Jenson,Kelly Fremon Craig,Fox Atomic,"Alexis Bledel, Zach Gilford, Michael Keaton, Jane Lynch, Bobby Coleman, Carol Burnett, Rodrigo Santoro, Catherine Reitman, Mary Anne McGarry, J.K. Simmons, Robert Arce, Jeanie Hackett, Oscar Dillon, Vanessa Branch, Shirley Jordan",5.3,13328,"$6,380,019.00","$7,467,557.72",2000-2009
tt1142977,Frankenweenie,2012,2012-10-17,"Animation, Comedy, Family",87,USA,English,Tim Burton,"Leonard Ripps, Tim Burton",Walt Disney Pictures,"Catherine O'Hara, Martin Short, Martin Landau, Charlie Tahan, Atticus Shaffer, Winona Ryder, Robert Capron, James Hiroyuki Liao, Conchata Ferrell, Tom Kenny",6.9,91564,"$35,291,068.00","$38,597,847.56",2010-2019
tt1142988,The Ugly Truth,2009,2009-08-05,"Comedy, Romance",96,USA,English,Robert Luketic,"Nicole Eastman, Karen McCullah",Columbia Pictures,"Katherine Heigl, Gerard Butler, Bree Turner, Eric Winter, Nick Searcy, Jesse D. Goins, Cheryl Hines, John Michael Higgins, Noah Matthews, Bonnie Somerville, John Sloman, Yvette Nicole Brown, Nate Corddry, Allen Maldonado, Steve Little",6.4,193546,"$88,915,214.00","$104,071,710.90",2000-2009
tt1143896,Holy Rollers,2010,2011-07-08,"Biography, Crime, Drama",89,USA,"English, Hebrew",Kevin Asch,Antonio Macia,Deerjen Films,"Jesse Eisenberg, Justin Bartha, Ari Graynor, Danny A. Abeckaser, Mark Ivanir, Elizabeth Marvel, Jason Fuchs, Q-Tip, Hallie Eisenberg, Bern Cohen, Stella Keitel, David Vadim, Charlie Hewson, Penny Bittone, Ori Pfeffer",5.9,4705,"$303,064.00","$348,999.76",2010-2019
tt1144541,Coyote County Loser,2009,2009-02-16,"Comedy, Drama, Romance",92,USA,English,Jason Naumann,"Robert Bethke, Don Porter",Coyote County Productions,"Nikki Boyer, Beau Clark, Wayne Grace, K Callan, Frederic Doss, Tiffany Lynch, Everette Scott Ortiz, Chad Brummett, James Hobbs, Roy Black, Nelson Martinez, Patti Stacy, Bob Schneider, Mike Smith, Fred Doe",6.2,181,"$24,375.00","$28,529.97",2000-2009
tt1144551,Peter and Vandy,2009,2009-01-19,"Drama, Romance",95,USA,English,Jay DiPietro,Jay DiPietro,Cook Street Productions,"Jason Ritter, Jess Weixler, Jesse L. Martin, Tracie Thoms, Noah Bean, Bobby Aiello, Bruce Altman, Jesse Cannella, Rose DiPietro, Dana Eskelson, Jamie Farrell, Larry Gevirtz, John Becker Good, Janis Grossman, Amanda Gruss",6.3,1427,"$10,618.00","$12,427.95",2000-2009
tt1144804,Kambakkht Ishq,2009,2009-07-03,"Action, Comedy, Romance",142,India,Hindi,Sabir Khan,"Sabir Khan, Ishita Moitra",Eros International,"Sylvester Stallone, Denise Richards, Brandon Routh, Whoopi Goldberg, Akshay Kumar, Holly Valance, Kareena Kapoor, Boman Irani, Javed Jaffrey, Diane Sellers, Aftab Shivdasani, Amrita Arora, Alyona Khmara, Mikandrew Perdaris, Kiron Kher",3.8,6257,"$1,445,739.00","$1,692,179.82",2000-2009
tt1144884,The Final Destination,2009,2009-08-28,"Horror, Thriller",82,USA,English,David R. Ellis,"Eric Bress, Jeffrey Reddick",New Line Cinema,"Bobby Campo, Shantel VanSanten, Nick Zano, Haley Webb, Mykelti Williamson, Krista Allen, Andrew Fiscella, Justin Welborn, Stephanie Honoré, Lara Grice, Jackson Walker, Phil Austin, William Aguillard, Brendan Aguillard, Juan Kincaid",5.2,91286,"$66,477,700.00","$77,809,495.86",2000-2009
tt1146325,Singh Is Kinng,2008,2008-08-08,"Action, Comedy, Crime",135,"Australia, India","Hindi, Punjabi",Anees Bazmee,"Anees Bazmee, Vipul Binjola",Blockbuster Movie Entertainers,"Akshay Kumar, Katrina Kaif, Om Puri, Kiron Kher, Ranvir Shorey, Javed Jaffrey, Neha Dhupia, Yashpal Sharma, Manoj Pahwa, Kamal Chopra, Sudhanshu Pandey, Sonu Sood, Vivica Mitra, Gurpreet Ghuggi, Satwant Kaur",5.7,13344,"$2,159,376.00","$2,518,471.31",2000-2009
tt1148204,Orphan,2009,2009-08-07,"Horror, Mystery, Thriller",123,"USA, Canada, Germany","English, American Sign Language, Estonian",Jaume Collet-Serra,"David Leslie Johnson-McGoldrick, Alex Mace",Dark Castle Entertainment,"Vera Farmiga, Peter Sarsgaard, Isabelle Fuhrman, CCH Pounder, Jimmy Bennett, Margo Martindale, Karel Roden, Aryana Engineer, Rosemary Dunsmore, Jamie Young, Lorry Ayers, Brendan Wall, Genelle Williams, Mustafa Abdelkarim, Landon Norris",6.9,180142,"$41,596,251.00","$48,686,752.40",2000-2009
tt1151915,Nothing Like the Holidays,2008,2008-12-12,"Comedy, Drama, Romance",98,USA,English,Alfredo Rodriguez de Villa,"Alison Swan, Rick Najera",2DS Productions,"Alfred Molina, Elizabeth Peña, Freddy Rodríguez, Luis Guzmán, Jay Hernandez, John Leguizamo, Debra Messing, Vanessa Ferlito, Melonie Diaz, Alexander Bautista, Ramses Jimenez, Manny Perez, Claudia Michelle Wallace, Cheryl Hamada, Manny Sosa",6.1,3496,"$7,503,736.00","$8,751,576.32",2000-2009
tt1151922,Miss March,2009,2009-09-11,"Comedy, Romance",90,USA,"English, Portuguese","Zach Cregger, Trevor Moore","Zach Cregger, Trevor Moore",Fox Atomic,"Zach Cregger, Trevor Moore, Raquel Alessi, Molly Stanton, Craig Robinson, Hugh Hefner, Carla Jimenez, Cedric Yarbrough, Geoff Meed, Slade Pearce, Remy Thorne, Eve Mauro, Alexis Raben, Windell Middlebrooks, Lindsay Schoneweis",5.0,20203,"$4,543,320.00","$5,317,774.81",2000-2009
tt1152398,Beastly,2011,2011-04-22,"Drama, Fantasy, Romance",86,USA,English,Daniel Barnz,"Daniel Barnz, Alex Flinn",CBS Films,"Alex Pettyfer, Justin Bradley, Mary-Kate Olsen, Dakota Johnson, Erik Knudsen, Vanessa Hudgens, Karl Graboshas, Peter Krause, LisaGay Hamilton, Jonathan Dubsky, David Francis, Neil Patrick Harris, Rhiannon Moller-Trotter, Steve Godin, Gio Perez",5.6,73413,"$27,865,571.00","$31,107,277.69",2010-2019
tt1152836,Public Enemies,2009,2009-07-01,"Biography, Crime, Drama",140,"USA, Japan",English,Michael Mann,"Ronan Bennett, Michael Mann",Universal Pictures,"Christian Bale, Christian Stolte, Jason Clarke, Johnny Depp, Stephen Graham, David Wenham, John Judd, Stephen Dorff, Michael Vieau, John Kishline, Carey Mulligan, James Russo, Giovanni Ribisi, Wesley Walker, John Scherp",7.0,265403,"$97,104,620.00","$113,657,083.93",2000-2009
tt1152850,Wendy and Lucy,2008,2009-03-06,Drama,80,USA,English,Kelly Reichardt,"Jonathan Raymond, Kelly Reichardt",Field Guide Films,"Michelle Williams, Lucy, David Koppell, Max Clement, Sid Shanley, Dave Hubner, Michelle Worthey, Will Oldham, Wally Dalton, Roger D. Faires, Boggs Johnson, Tanya Smith, Michael Brophy, John Robinson, John Breen",7.1,15081,"$865,695.00","$1,009,656.50",2000-2009
tt1153690,Ballast,2008,2008-01-19,Drama,96,USA,English,Lance Hammer,Lance Hammer,Alluvial Film Company,"Micheal J. Smith Sr., JimMyron Ross, Tarra Riggs, Johnny McPhail, Ventress Bonner, Jimez Alexander, Jean Paul Guillory, Marcus Alexander, Marquice Alexander, Lawrence Jackson, Jeremy Jordan, Steve Cabell, Sam Dobbins, Neil Pettigrew, Sanjib Shrestha",6.9,2158,"$77,556.00","$90,453.24",2000-2009
